,name,address,budget,genre
15257,Cheese Dish Factory 渋谷モディ店,東京都渋谷区神南１-21-3 渋谷モディ　9F,B002,G001
15258,Tatto PIRO 池袋店,東京都豊島区池袋１-8-4,B002,G001
15259,チーズとワインのビストロ daigoya 大井町店,東京都品川区東大井６-1-2,B003,G006
15260,チーズとワインのお店 Den日比谷,東京都千代田区有楽町１－３－６　吉川ビルＢ１ ,B008,G006
15261,Oceandining オーシャンダイニング 池袋西口店,東京都豊島区池袋２-59-9 ラレブ池袋2階,B002,G001
15262,チーズ×肉バル LAPO DINING 八王子店,東京都八王子市中町９-７　Gヒルズ中町２F2号室,B003,G002
15263,Cheese Meets Meat SUIDOBASHI,東京都千代田区神田三崎町３-2-12,B003,G001
15264,チーズ谷,東京都台東区下谷２-3-1,B008,G002
15265,チーズ家en。,東京都杉並区高円寺北３丁目2-15　八字ビル２F,B003,G002
15266,Chi Toi ベトナム料理店,東京都豊島区駒込１-24-9ザ・シティ駒込3F,B003,G009
15267,チーナテリア ハナヤ 吉祥寺,東京都武蔵野市吉祥寺南町１-１-８　,B002,G005
15268,芝蘭 豊洲,東京都江東区豊洲３-2-24 豊洲フォレシア1F,B003,G007
15269,チアーズ・インターナショナル・バー,東京都北区赤羽１-13-7葉山ビル４F,B002,G002
15270,チアーズ,東京都足立区千住３-32 武田ビル6F,B002,G002
15271,チアーズ・バー Cheers Bar,東京都港区新橋１-１１－３　岩井ビルB１F,B002,G012
15272,魚河岸三代目 千秋,東京都中央区築地４-7-5,B004,G001
15273,小さい田んぼ櫻咲,東京都港区高輪１-4-20 サンハイツ高輪202,B005,G004
15274,小さな魚がし 野口鮮魚店,東京都墨田区東駒形４－６－９－１F,B001,G004
15275,小さなくらのすけ 銀座,東京都中央区銀座６丁目ー３－１６　泰明ビル本館1F,B008,G001
15276,京穂 蘭州牛肉ラーメン,東京都大田区大森北１-8-11,B010,G013
15277,知音食堂,東京都豊島区西池袋１－２４－１　宮川ビルB１,B002,G007
15278,Tre Viet チェーヴィエト,東京都江東区亀戸２-43-5,B001,G009
15279,CHASECO チェイスコ 渋谷道玄坂,東京都渋谷区道玄坂２－２５－５　島田ビル２Ｆ,B003,G006
15280,チェゴヤ 赤羽店,東京都北区赤羽１-1-1 赤羽ショッピングセンターアルカード2,B002,G017
15281,チェゴヤ 六本木一丁目ティーキューブ店,東京都港区六本木３‐１‐１六本木ティーキューブ１Ｆ,B002,G017
15282,Check nishiazabu,東京都港区西麻布２-24-7 Nishiazabu 2F,B004,G011
15283,チェリーの酒場,東京都港区新橋３-9-4,B002,G002
15284,Chelsea Terrace,東京都渋谷区道玄坂１-15-10 万字ビルB2F,B002,G002
15285,Cerdi チェルディ 門前仲町,東京都江東区門前仲町２-3-13,B003,G002
15286,cerbaia チェルバイア,東京都港区赤坂４-11-6プティ赤坂1F-B,B006,G006
15287,CHANgES Burger チェンジイズバーガー,東京都大田区山王２-1-8　山王アーバンライフ13 B1F,B002,G005
15288,海ぶね 新宿パークタワー店,東京都新宿区西新宿３－７－１　新宿パークタワーＢ１,B003,G001
15289,海ぶね 茅ヶ崎 グランデュオ蒲田店,東京都大田区西蒲田７-68-1 グランデュオ蒲田 西館7F,B003,G001
15290,チカノミ,東京都立川市曙町２‐８‐３０　三上ビルＢ１Ｆ,B003,G004
15291,CHICAFE AtelierLeaf,東京都新宿区高田馬場３-10-1 パラシオ102,B003,G012
15292,CHICAMA,東京都世田谷区玉川２-24-1　3F,B003,G006
15293,力鮨,東京都中央区月島２-14-13,B004,G004
15294,知喜多 蒲田店,東京都大田区西蒲田７-66-10ランズビル３階,B004,G005
15295,チキ南酒場いっぷく,東京都大田区下丸子3－１６－２０ハイツイーストオブタマリバー一階,B003,G001
15296,地球飯店 池袋店,東京都豊島区西池袋１-22‐8 第1三笠ビル3F,B003,G007
15297,ジュギョンヤダック 昼耕夜鶏,東京都新宿区百人町１－１－２０,B002,G017
15298,チキン&ワイン 月光食堂,東京都文京区湯島１－9－13,B008,G001
15299,CHICKEN CREW,東京都千代田区神田神保町３丁目1-16 1F,B003,G004
15300,Chicken'z チキンズ 六郷土手,東京都大田区仲六郷４-31-16,,G017
15301,チキン大学,東京都江東区亀戸７-38-5,B002,G017
15302,チキン大学 新宿店,東京都新宿区歌舞伎町２-19-17,B002,G017
15303,チキンと勝 一橋学園店,東京都小平市学園東町１-4-5,B001,G004
15304,チキンなら,東京都江戸川区西小岩４-11-19,B002,G017
15305,チキンの品格,東京都豊島区南大塚１-22-1,B003,G017
15306,チキンバル 伊太利亭,東京都江東区東陽３丁目２８-９,B002,G002
15307,チキンビストロ WAIGAYA,東京都新宿区西新宿１-14-3　新宿ひかりビル２F,B003,G006
15308,チキンプレイス 小舟町店,東京都中央区日本橋小舟町９‐２,B003,G002
15309,チキンプレイス 日本橋本町店,東京都中央区日本橋本町３-9-1,B003,G001
15310,チキンレッグ 阿佐ヶ谷店,東京都杉並区阿佐谷南１－４７－１６　１F,B003,G001
15311,チキンレッグ 吉祥寺店,東京都武蔵野市吉祥寺南町１-4-1  2F,B003,G001
15312,チキンレッグ 中野店,東京都中野区中野５-57-2 2F,B003,G001
15313,チキンワークス白金 自由が丘店,東京都目黒区緑が丘１-23-11,B010,G015
15314,チキンワークス白金 白金本店,東京都渋谷区恵比寿２-37-6,B010,G015
15315,チキンワークス白金 神宮外苑前店,東京都渋谷区神宮前３-42-13,B010,G015
15316,チキンワークス白金 田町芝浦店,東京都港区芝浦２-14-17,B010,G015
15317,チキンワークス白金 西新宿店,東京都新宿区西新宿６-12-16 天空MURAビル1F,B010,G015
15318,筑前屋 青砥店,東京都葛飾区青戸３-37-6,B002,G001
15319,筑前屋 綾瀬店,東京都足立区綾瀬３－１１－１５,B002,G001
15320,筑前屋 池袋店,東京都豊島区南池袋１-１９-１０,B002,G001
15321,筑前屋 板橋店,"東京都板橋区板橋１-16-9　明月館1,2F",B002,G001
15322,筑前屋 王子店,東京都北区王子１-14-5,B002,G001
15323,筑前屋 葛西店,東京都江戸川区東葛西６　６-１５ 藤美ビル1階,B002,G001
15324,筑前屋 蒲田店,東京都大田区蒲田５-19-1,B002,G001
15325,筑前屋 神田店,東京都千代田区鍛冶町２-2-9　共伸会館2F,B002,G001
15326,筑前屋 三軒茶屋店,東京都世田谷区太子堂４-22-13 第29東京ビル1階,B001,G001
15327,筑前屋 新秋津店,東京都東村山市秋津町５-13-70,B002,G001
15328,筑前屋 多摩センター,東京都多摩市落合１丁目41-1マグレブＷＥＳＴ2階,B002,G001
15329,筑前屋 調布店,東京都調布市布田１-５２-３ 原ビル 2階,B001,G001
15330,筑前屋 東陽町店,東京都江東区東陽４-10-8,B002,G001
15331,筑前屋 西葛西店,東京都江戸川区西葛西５-2-16 康伸ビル1F,B002,G001
15332,筑前屋 人形町総本店,東京都中央区日本橋人形町２-７-１６,B001,G001
15333,筑前屋 練馬店,東京都練馬区豊玉北５-15-11,B002,G001
15334,筑前屋 祐天寺店,東京都目黒区祐天寺２-14-3,B002,G001
15335,筑前屋 ×李朝園 西日暮里店,東京都荒川区西日暮里５－１４－９　 ニューブリード1F,B002,G001
15336,筑前屋 吉祥寺店,東京都武蔵野市吉祥寺南町１-1-5,B002,G001
15337,筑前屋 久米川店,東京都東村山市栄町２-9-32　  晃正プラザ105号室,B002,G001
15338,筑前屋 五反野店,東京都足立区弘道１-13-3-1F,B002,G001
15339,筑前屋 大門店,東京都港区芝大門１-16-7  幸伸ビルB1F,B002,G001
15340,筑前屋 西新井店,東京都足立区西新井栄町２－６－９,B002,G001
15341,ちく亭,東京都立川市曙町２-17-10 ナルシマビル １Ｆ,B004,G004
15342,CICOUTE BAKERY,東京都八王子市南大沢３－９－５　コーシャハイム南大沢101,B001,G015
15343,ちぐはぐ,東京都渋谷区宇田川町４１‐２６パピエビル２０１,B003,G001
15344,筑豊ホルモン鍋 香春 立川店,東京都立川市柴崎町３-3-7 山三電気ビル4階,B002,G001
15345,竹葉亭 銀座店,東京都中央区銀座５-8-3,B003,G004
15346,CICLO チクロ,東京都杉並区西荻南２-22-6,B008,G006
15347,ちこや 門前仲町,東京都江東区富岡１－５－１３,B003,G001
15348,地焼酎ダイニング ななかまど 代々木,東京都渋谷区代々木１‐４２‐２,B003,G001
15349,地図バー M エム,東京都港区赤坂４-3-11 高嶋11ビル2階4号室,B008,G012
15350,知仙,東京都港区六本木７‐１６‐５,B005,G004
15351,馳走 麹屋,東京都港区白金台５－１４－８ 白金台ＴＩＮＹ１Ｆ,B004,G004
15352,馳走 紺屋,東京都新宿区神楽坂３-１　クレール神楽坂III 1F,B005,G004
15353,馳走屋 CHISOYA,東京都三鷹市下連雀３-17-27,B002,G001
15354,馳走屋 厨厨,東京都府中市府中町２-2-4　ジークレフビル202,B003,G001
15355,チタチタ CITACITA 東京駅丸の内店,東京都千代田区丸の内２-4-1　丸の内ビルディング5F,B003,G002
15356,JIJIMI GO,東京都世田谷区三軒茶屋１-35-17 ルーエプラッツ三軒茶屋B1,B001,G017
15357,JIJIMI GO&NENE CHICKEN,東京都渋谷区宇田川町21-1 A館 8F 西武百貨店,B003,G017
15358,JIJIMI GO 学芸大学,東京都目黒区鷹番２-20-9桧ビル1F,B002,G017
15359,ちぢみ屋,東京都千代田区麹町２-5-3,B008,G017
15360,ちぢみ屋 芝,東京都港区芝２-12-12,B002,G017
15361,CHICHUKAI UOMARU 品川魚貝センター,東京都港区高輪３－２６－３３　パル品川２Ｆ,B002,G001
15362,地中海キッチン Rey 神谷町店,東京都港区麻布台１-7-1,B008,G002
15363,地中海食堂 やきべ,東京都武蔵野市吉祥寺南町１－１５－１６,B003,G002
15364,地中海バール TOKYO Mar Mare マルマーレ 八重洲店,東京都中央区八重洲２-5-12 プレリー八重洲ビル1F,B003,G010
15365,地中海バル 内幸町店,東京都千代田区内幸町２-2-2　富国生命ビルB2,B003,G002
15366,トルコ料理 パムッカレ 新宿,東京都新宿区新宿3-21-7 東新ビル5階,B002,G002
15367,ALL Blue オールブルー 恵比寿,東京都渋谷区恵比寿南１‐７‐８ニューライフ恵比寿１Ｆ,B003,G002
15368,地中海バル GRATERRA グラテッラ 新宿3丁目店,東京都新宿区新宿３-17-21 川元ビル B1F,B003,G002
15369,地中海バル KOTETSU 西新宿店,東京都新宿区西新宿７-16-4コンシェルジュ高崎２F,B008,G002
15370,地中海バル Circo,東京都新宿区神楽坂４-5-4,B008,G002
15371,地中海バル MANVAR マンワール,東京都新宿区神楽坂３-2-39神楽坂MKビルMB1F,B008,G002
15372,地中海バル リブレ LIBRE ROPPONGI,東京都港区六本木３-4-15 クラックスハイム六本木 B1F,B003,G002
15373,コシード デ ソル,東京都町田市原町田６‐２９‐４　寺田ビル１Ｆ,B001,G001
15374,地中海料理 ドッポドマーニ Dopo Domani,東京都中央区新富１-19-7　アクタアワーズ京橋ビル1F,B003,G006
15375,地中海料理&バル オクターヴァ OCTAVAR ホテル京阪 築地銀座グランデ,東京都中央区築地３－５－４,B008,G006
15376,CittaLounge@cafe,東京都北区豊島６-4-12 カシワマンション1F,,G014
15377,チップ,東京都品川区東品川１-39-21 天王洲ヤマツピア,B005,G011
15378,CIPOLLA,東京都西東京市田無町５-1-12　海老沢ビル1F,B003,G006
15379,楼蘭 千歳船橋,東京都世田谷区船橋１－１２－１０　,B002,G007
15380,千歳船橋肉流通センター,東京都世田谷区船橋１-38-4第3内藤ビル102,B002,G008
15381,ちとふな市場 鶏彩,東京都世田谷区桜丘２-27-14 　三佑商事世田谷ビル　２Ｆ,B002,G001
15382,地鶏個室居酒屋 兼坂 東京・大手町店,東京都千代田区大手町２-5-6,B008,G001
15383,個室居酒屋 とっとり 新宿本店,東京都新宿区歌舞伎町１-6-3 東海苑ビル7F,B003,G001
15384,ぢどり亭 田町店,東京都港区芝５‐２６‐２０　建築会館１Ｆ,B002,G001
15385,ぢどり亭 幡ヶ谷店,東京都渋谷区幡ヶ谷２‐９‐１６　ライベストコート１F,B002,G001
15386,ぢどり亭 両国店,東京都墨田区両国３-26-6　東光ビル2F,B002,G001
15387,肉の匠 池袋店,東京都豊島区東池袋１-22-7　瑞光ビル6階,B002,G001
15388,ぢどり屋 中野店,東京都中野区中野５－５９－１,B002,G001
15389,ぢどり屋 神田店,東京都千代田区神田司町２-17 あけぼのビル4F,B003,G001
15390,ぢどり屋 麹町店,東京都千代田区六番町１－１　恩田ビルB１,B003,G001
15391,ぢどり屋 Zidoriya 鶏酒場,東京都文京区湯島３-36-10 ひつじビル1F,B003,G004
15392,チバラキ酒場,東京都立川市曙町２-15-22曙町2丁目店舗2F3F,B003,G001
15393,CHIBIKURO-SAMBO,東京都渋谷区恵比寿南２‐３‐１０,B001,G009
15394,ちび太ン家,東京都中野区若宮３‐２２‐１,B002,G001
15395,吉祥寺 千尋,東京都武蔵野市吉祥寺南町１-1-7,B003,G001
15396,Chipoon チプーン ラフォーレ原宿,東京都渋谷区神宮前１-11-6 ラフォーレ原宿 2F,B001,G013
15397,千房 有明ガーデン支店,東京都江東区有明２－１－８  有明ガーデン5F,B001,G016
15398,千房 Esola池袋支店,東京都豊島区西池袋１-12-1 Esola池袋7F,B002,G016
15399,千房 西武池袋店,東京都豊島区南池袋１－２８－１西武池袋本店8階,B003,G016
15400,千房 セレオ八王子支店,東京都八王子市旭町１－１ セレオ八王子北館 9F,B002,G016
15401,千房 町田東急ツインズ支店,東京都町田市原町田６-4-1 町田東急ツインズEAST8F,B002,G016
15402,千房 有楽町ビックカメラ支店,東京都千代田区有楽町１-11-1 ビックカメラ有楽町6F,B002,G016
15403,千房 ルミネ立川支店,東京都立川市曙町２-1-1 ルミネ立川8F,B011,G016
15404,千房 ADVANCE 広尾店,東京都港区南麻布５-15-25 広尾六幸館2F,B005,G005
15405,チムサーチョイ 尖沙咀,東京都港区六本木７‐１７‐１２　ビジネスアパートメンツ１０１,B003,G007
15406,知夢仁 お茶の水イン店,東京都文京区湯島１‐３‐７　ホテルお茶の水インＢ１Ｆ,B002,G001
15407,茶パパ Cha Papa,東京都練馬区練馬１-19-2,B010,G014
15408,ちゃーしゅうや武蔵 イオンモール日の出,東京都西多摩郡日の出町平井字三吉野桜木237-3 イオンモール日の出　1Fレストラン街,B011,G013
15409,チャールストン 品川シーズンテラス店,東京都港区港南１-２-７０ 品川シーズンテラス２F,B002,G001
15410,ちゃぁの家,東京都墨田区業平４-1-7,B004,G001
15411,ロシアレストラン チャイカ 高田馬場,東京都新宿区高田馬場１-26-5 ＦＩビル 2F,B004,G010
15412,ちゃい九炉 秋葉原 昌平橋店,東京都千代田区外神田２‐１‐１５,B002,G001
15413,ちゃい九炉 水道橋西口店,東京都千代田区神田三崎町２‐１２‐５　ニュー千代田ビル２Ｆ,B002,G001
15414,ちゃい九炉 浜松町 芝大門店,東京都港区芝大門２‐１‐６,B002,G001
